Job_Name,Company,Location,Required_Skills,min_salary,max_salary
IT Technical  Staff,Công ty TNHH Tài Năng,Hồ Chí Minh: Quận 4,Macos|Kỹ Năng Quản Lý Thời Gian Và Ưu Tiên Công Việc|Kỹ Năng Làm Việc Nhóm Và Phối Hợp Với Các Bộ Phận Khác,0,2000000
Chuyên Viên Kiểm Thử,CÔNG TY CỔ PHẦN TƯ VẤN CÔNG NGHỆ NGS,"Hà Nội: Cầu Giấy, Tây Hồ",Tester,14000000,20000000
Họa Viên BIM Kiến Trúc,CÔNG TY TNHH DIGI-TEXX,Hồ Chí Minh: Quận 12,Revit|Archicad|Kiến Trúc,11000000,18000000
Chuyên Viên Kiểm Thử Tự Động Và Hiệu Năng,Khối Công nghệ thông tin - Viettel Telecom,Hà Nội: Nam Từ Liêm,Kiến Thức Về Kiểm Thử Tự Động|Kinh Nghiệm Sử Dụng Các Công Cụ Kiểm Thử Tự Động (Selenium|Junit|Testng|Jmeter|Gatling)|Kinh Nghiệm Viết Script Kiểm Thử (Java|Python|Javascript),0,2000000
DevOps,CÔNG TY TNHH GIẢI PHÁP CÔNG NGHỆ APOLLO,Hà Nội: Cầu Giấy,Linux System Administration|Cloud Computing (Aws|Azure|Gcp)|Containerization (Docker|Kubernetes),0,2000000
Game Design,Công ty TNHH đầu tư công nghệ và dịch vụ Sconnect Việt Nam,Hà Nội: Thanh Xuân,Kỹ Năng Giao Tiếp|Tư Duy Sáng Tạo|Giải Quyết Vấn Đề,10000000,18000000
Product Manager/Product Owner,Công ty Cổ phần MISA,Hà Nội: Bắc Từ Liêm,Requirements Gathering|Prioritization|Product Strategy,0,2000000
.Net Developer,Công ty cổ phần Synodus,Hà Nội: Cầu Giấy,.Net|Asp.Net|C#,0,2000000
3d Artist,CÔNG TY CỔ PHẦN CG RECORD,Hồ Chí Minh: Thủ Đức,Texturing|Rendering|Uv Unwrapping,0,2000000
[Remote] Họa Viên BIM/Kiến Trúc,CÔNG TY TNHH DIGI-TEXX,Hồ Chí MinhHà NộiBình DươngHải PhòngCần ThơĐà NẵngNghệ An,Kiến Trúc|Xây Dựng|Họa Viên,13000000,13500000
Nhân Viên IT,CÔNG TY TNHH TÀI NGUYÊN CHC VIỆT NAM - CHI NHÁNH BÀ RỊA - VŨNG TÀU,Bà Rịa-Vũng Tàu: Phú Mỹ,Quản Lý Thời Gian|Tin Học Văn Phòng|Giao Tiếp,0,2000000
Trợ Lý CSKH,Công Ty TNHH WORLDCRAFT LOGISTICS,Khánh Hoà: TP Nha Trang,Kỹ Năng Giải Quyết Vấn Đề|Khả Năng Làm Việc Nhóm|Khả Năng Quản Lý Thời Gian Hiệu Quả,10000000,14000000
Intern Flutter,CÔNG TY CỔ PHẦN CÔNG NGHỆ IZI SOFTWARE,Đà Nẵng: Ngũ Hành Sơn,Flutter|Dart|Ui|Ux,0,2000000
Chuyên Viên Quản Lý Ứng Dụng Vận Hành Hệ Thống,CÔNG TY CỔ PHẦN GIAO THÔNG SỐ VIỆT NAM,Hà Nội: Cầu Giấy,.Net|Java|Mysql,0,2000000
Trưởng Nhóm Lập Trình Lập Trình Ứng Dụng,CÔNG TY CỔ PHẦN CHỨNG KHOÁN OCBS,Hồ Chí Minh: Quận 2,Lập Trình|Phân Tích Yêu Cầu|Thiết Kế Hệ Thống,0,2000000
Fresher Game Designer,SUPER GAME,Hà Nội: Hà Đông,Kiến Thức Về Game|Gameplay Mechanics|Game Documentation,7000000,10000000
OutSystems Engineer,FPT Software,Hồ Chí Minh: Thủ Đức,Html|Javascript|Sql,0,2000000
2D Creative Artist,CÔNG TY CỔ PHẦN IKAME GLOBAL,"Hà Nội: Đống Đa, Cầu Giấy, Thanh Xuân",Illustration|Handsketch|Hand|Drawing,15000000,20000000
Trưởng Nhóm Kiểm Thử Phần Mềm,Công ty CP Công nghệ Cyber Eye,Hà Nội: Nam Từ Liêm,Agile|Mongodb|Nosql,0,25000000
Trưởng Nhóm Lập Trình Viên .NET,Công ty CP Công nghệ Cyber Eye,Hà Nội: Nam Từ Liêm,C#|Microservice|Asp.Net Mvc Asp.Net Core Mvc,0,25000000
Android Developer,CÔNG TY TNHH Công nghệ và Thương mại LIFESUP,Hà Nội: Thanh Xuân,Android Sdk|Android Studio|Restful Apis,22000000,40000000
Project Manager/ BrSE,Công ty TNHH Phần mềm DTS Việt Nam,Hà Nội: Ba Đình,Kỹ Năng Giao Tiếp|Quản Lý Dự Án|Phân Tích Yêu Cầu,39000000,65000000
Nhân  Viên Kỹ Thuật  Viên,CHI NHÁNH CÔNG TY CỔ PHẦN MÁY TÍNH VIỆN,"Hồ Chí Minh: Bình Thạnh, Phú Nhuận",Giải Quyết Vấn Đề|Khắc Phục Sự Cố Phần Cứng|Khắc Phục Sự Cố Phần Mềm,0,2000000
"BrSE (PO, Tiếng Nhật, Tech)",CÔNG TY CỔ PHẦN DEHA VIỆT NAM,Hà Nội: Nam Từ Liêm,Làm Việc Nhóm|Quản Lý Thời Gian|Kỹ Năng Giải Quyết Vấn Đề,0,2000000
Devops Engineer,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,Hà Nội,Linux System Administration|Cloud Computing (Aws|Azure|Gcp)|Containerization (Docker|Kubernetes),25000000,40000000
Kỹ Thuật Viên CNTT Hoặc Điện Tử Viễn Thông,Công ty TNHH MTV HN DOTNET,Gia Lai: TP Pleiku,Kiến Thức Về Phần Cứng Máy Tính|Kiến Thức Về Mạng Máy Tính|Khả Năng Chẩn Đoán Và Sửa Chữa Sự Cố,7000000,12000000
Chuyên Viên Quản Lý Dự Án CNTT,SCI Group,Hà Nội: Hai Bà Trưng,Quản Lý Dự Án|Lập Kế Hoạch Dự Án|Quản Lý Rủi Ro,18000000,22000000
Senior Data Scientist,Công ty CP Kinh doanh F88,Hà Nội: Cầu Giấy,Machine Learning|Deep Learning|Statistical Modeling,25000000,40000000
Thực Tập Sinh Java,FPT IS,Hà Nội: Đống Đa,Git|Java|Oop,0,2000000
Manual Tester,NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN VIỆT NAM THỊNH VƯỢNG,Hà Nội: Đống Đa,Kỹ Năng Giao Tiếp|Kỹ Năng Phân Tích Yêu Cầu|Kiến Thức Về Kiểm Thử Phần Mềm,0,2000000
Nhân Viên QA Engineer,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ BBCPRO,Hồ Chí Minh,Tester|Kỹ Năng Giao Tiếp|Kỹ Năng Phân Tích Và Giải Quyết Vấn Đề,12000000,15000000
Chuyên Viên Công Nghệ Thông Tin,BỆNH VIỆN MẶT TRỜI - CHI NHÁNH CÔNG TY CỔ PHẦN PHÁT TRIỂN CÔNG NGHỆ Y HỌC VIỆT NAM - NHẬT BẢN,Kiên Giang: Phú Quốc,Kỹ Năng Giao Tiếp|Khả Năng Giải Quyết Vấn Đề|Kỹ Năng Phân Tích,0,2000000
IT Helpdesk,CÔNG TY CỔ PHẦN DỊCH  VỤ CÔNG NGHỆ TIN HỌC HPT,Bà Rịa-Vũng Tàu: Phú Mỹ,Khả Năng Giải Quyết Vấn Đề|Kỹ Năng Giao Tiếp|Kiến Thức Về Phần Cứng Máy Tính,12000000,13000000
Technical Leader,Công ty Cổ phần Công nghệ SpinGo,Hà Nội: Ba Đình,Mongodb|Database|Big Data,0,2000000
Tech Lead,CÔNG TY TNHH MỘT THÀNH VIÊN AN NINH MẠNG VIETTEL,Hà Nội: Từ Liêm,Lập Trình|Quản Lý Dự Án|Thiết Kế Hệ Thống,0,2000000
Senior Java Developer,CÔNG TY TNHH GROOO INTERNATIONAL,Hà Nội: Cầu Giấy,Java|Socket.Io|Microservices,0,2000000
ERP Developer,CÔNG TY CỔ PHẦN SMARTOSC,Hồ Chí Minh: Phú Nhuận,Visual Studio|Lifecycle Services (Lcs),0,2000000
Game Designer,Văn phòng đại diện NSTAGE INC tại thành phố Hà Nội,Hà Nội: Cầu Giấy,Thiết Kế Game|Phân Tích Dữ Liệu Game|Cân Bằng Game,0,2000000
Product Owner For API/RPA/CRM Automation,CÔNG TY TNHH DỊCH VỤ PHÂN TÍCH BIỂN BẠC,Hồ Chí Minh,Quản Lý Sản Phẩm|Phân Tích Yêu Cầu|Viết User Story,14000000,27000000
Senior Research Programmer,"VIỆN TÀI NGUYÊN, MÔI TRƯỜNG VÀ PHÁT TRIỂN BỀN VỮNG",Hà Nội: Hai Bà Trưng,Research|Data Analysis|Statistical Modeling,22000000,28000000
Digital Banking Development,Woori Bank Vietnam,Hà Nội: Nam Từ Liêm,Ux|Ui Design|Figma|Mobile Development,0,2000000
Nhân Viên Quản Trị Cơ Sở Dữ Liệu,Công ty CP Giải pháp Thanh toán Việt Nam (VNPAY),Hà Nội: Đống Đa,Sql|Sao Lưu Và Phục Hồi Dữ Liệu|Tối Ưu Hóa Hiệu Suất Csdl,0,2000000
Fullstack .NET Developer,CÔNG TY TNHH MEDIASTEP SOFTWARE VIỆT NAM,Hồ Chí Minh: Phú Nhuận,.Net Framework Core|C#|Asp.Net (Mvc Web Api),30000000,45000000
Middle Java Backend,Công ty cổ phần công nghệ ứng dụng Arabica Việt Nam,Hà Nội: Nam Từ Liêm,Git|Restful Apis|Spring Framework (Spring Boot|Spring Data|Spring Security),0,2000000
Kỹ Sư AI / AI Engineer,công ty cổ phần Data Impact,Hà Nội: Hà Đông,Python|Sql|Machine Learning,0,2000000
Junior Research Programmer,"VIỆN TÀI NGUYÊN, MÔI TRƯỜNG VÀ PHÁT TRIỂN BỀN VỮNG",Hà Nội: Hai Bà Trưng,Phân Tích Dữ Liệu|Thống Kê|Lập Trình (Python|R|Matlab),18000000,24000000
Business Analyst,Công ty cổ phần phần mềm ITSOL Holdings,Hà Nội: Nam Từ Liêm,Giao Tiếp|Phân Tích Dữ Liệu|Phân Tích Nghiệp Vụ,15000000,25000000
AI Engineer,CÔNG TY TNHH THỊ GIÁC META,Hà Nội: Cầu Giấy,Ai|Computer Vision|Deep Learning,0,39000000
Nhân Viên Phân Tích Nghiệp Vụ,Công ty Cổ phần Tổng hợp Việt Nhật (Vinicorp),Hà Nội: Đống ĐaVĩnh Phúc: Phúc Yên,Làm Việc Nhóm|Giao Tiếp|Phân Tích Nghiệp Vụ,0,2000000
Middle PHP,Công ty cổ phần BEE TECH ASIA,Hà Nội: Đống Đa,Css|Html|Javascript,13000000,25000000
Nhân Viên Quản Lý Sản Phẩm Và Điều Phối,Công ty CP Giải pháp Thanh toán Việt Nam (VNPAY),Hà Nội: Đống Đa,Quản Lý Sản Phẩm|Điều Phối Dự Án|Giao Tiếp,0,2000000
Back End Developer,công ty cổ phần Data Impact,Hà Nội: Hà Đông,Git|Javascript|Php,0,2000000
Research Programmer Intern,"VIỆN TÀI NGUYÊN, MÔI TRƯỜNG VÀ PHÁT TRIỂN BỀN VỮNG",Hà Nội: Hai Bà Trưng,Python|Gis|Phân Tích Dữ Liệu,0,6000000
Fresher Python/React Developer,Splus Software,Hồ Chí Minh: Tân Bình,Python|React|Javascript,0,2000000
Kỹ Sư Lập Trình Nhúng Firmware Điện Tử Công Suất,CÔNG TY TNHH EVSELAB,Hà Nội: Hai Bà Trưng,Thiết Kế Mạch Điện Tử Công Suất|Kiểm Thử Và Gỡ Lỗi Firmware|Sử Dụng Các Công Cụ Lập Trình Nhúng (Ide|Debugger),10000000,15000000
Project Manager,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,Hà Nội,Lập Kế Hoạch Dự Án|Quản Lý Rủi Ro|Quản Lý Thời Gian,30000000,45000000
Product Owner/ Business Analyst,Công ty TNHH Đầu Tư & Công Nghệ AVG,Hà Nội: Từ Liêm,Làm Việc Nhóm|Giao Tiếp|Phân Tích Nghiệp Vụ,15000000,25000000
Game Designer Intern,Công ty Cổ phần Negaxy,Hà Nội: Cầu Giấy,Kỹ Năng Giao Tiếp|Tư Duy Sáng Tạo|Khả Năng Làm Việc Nhóm,0,2000000
Fullstack Developer,Unit Corp,Hồ Chí Minh: Quận 3,Javascript|Html|Css|Backend Framework (Node.Js|Python Django|Ruby On Rails|.Net),0,2000000
3D Artist,CÔNG TY CỔ PHẦN CÔNG NGHỆ BRAVESTARS,Hà Nội: Thanh Xuân,Texturing|Lighting|Rendering,20000000,25000000
Business Analyst,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,Hà Nội: Hai Bà Trưng,Giao Tiếp|Phân Tích Dữ Liệu|Phân Tích Nghiệp Vụ,0,2000000
Devops Engineer,Viettel Software,Hà Nội: Cầu Giấy,Linux System Administration|Cloud Computing (Aws|Azure|Gcp)|Containerization (Docker|Kubernetes),0,37000000
Project Manager,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,Hà Nội: Hai Bà Trưng,Quản Lý Dự Án|Quản Lý Ngân Sách|Quản Lý Rủi Ro,0,2000000
Lập Trình Viên Web,CÔNG TY TNHH DU LỊCH SOVABA,Quảng Bình: TP Đồng Hới,Html|Css|Javascript|Backend (Node.Js|Python|Php|Java|.Net),0,2000000
Technical Team Leader,CÔNG TY CỔ PHẦN HAPOSOFT,Hà Nội: Nam Từ Liêm,Quản Lý Dự Án|Giải Quyết Vấn Đề|Phân Tích Kỹ Thuật,0,2000000
Product Owner,Công ty TNHH Mageplaza,Hà Nội: Hà Đông,Nghiên Cứu Thị Trường|Phân Tích Thị Trường|Quản Lý Sản Phẩm,15000000,25000000
PM/PO Dự Án Tiếng Anh Tích Hợp AI & Gamification,Công ty cổ phần Công nghệ Kỹ thuật Vtech,Hà Nội: Nam Từ Liêm,Quản Lý Dự Án|Hiểu Biết Về Ai|Phân Tích Nghiệp Vụ (Business Analysis),0,2000000
Chuyên Viên Cao Cấp Triển Khai BIM Kiến Trúc,Công ty Cổ phần Bolt Holdings,Hà Nội: Hoàn Kiếm,Autocad|Revit|Kiến Trúc,0,2000000
Chuyên Viên IT MIS,Công Ty Cổ Phần Anne Hill,Hồ Chí Minh: Quận 2,Quản Lý Dự Án|Phân Tích Nghiệp Vụ|Quản Lý Rủi Ro,0,2000000
SAP/  Functional Consultant,CÔNG TY CỔ PHẦN GIẢI PHÁP TỰ ĐỘNG HÓA KỸ THUẬT VIỆT NAM (AES VIỆT NAM),Hà Nội: Hà ĐôngĐà Nẵng: Liên ChiểuHồ Chí Minh: Quận 12,Kỹ Năng Giải Quyết Vấn Đề|Kiến Thức Về Hệ Thống Mes (Manufacturing Execution System)|Kỹ Năng Phân Tích Nghiệp Vụ,0,2000000
Thực Tập Sinh EMBEDDED,Công ty Cổ phần viễn thông FPT,Hồ Chí Minh: Quận 7,Kiến Thức Về Vi Điều Khiển|Kiến Thức Về Hệ Thống Nhúng,0,2000000
Thực Tập Sinh Full,Công ty Cổ phần viễn thông FPT,Hồ Chí Minh: Quận 7,Html|Css|Javascript|Kiến Thức Cơ Bản Về Một Framework Javascript (React|Angular|Vue),0,2000000
Chuyên Viên Phát Triển Phần Mềm,CÔNG TY CỔ PHẦN CÔNG NGHỆ HỢP LONG,Hà Nội: Hoàng Mai,Lập Trình|Phân Tích Yêu Cầu|Kiến Thức Về Cơ Sở Dữ Liệu,16000000,22000000
Business Analyst,Công ty Cổ phần viễn thông FPT,Hồ Chí Minh: Quận 7,Giao Tiếp|Phân Tích Dữ Liệu|Phân Tích Nghiệp Vụ,0,2000000
Kỹ Sư SOFTWARE/FIRMWARE,Công ty Cổ phần viễn thông FPT,Hồ Chí Minh: Quận 7,Embedded Systems|Image Signal Processing (Isp),25000000,75000000
Software Tester,Công ty Cổ phần 1OFFICE,Hà Nội: Thanh Xuân,Kỹ Năng Phân Tích Yêu Cầu|Kỹ Năng Báo Cáo Lỗi (Bug Reporting)|Kỹ Năng Viết Test Case,15000000,20000000
Nhân Viên IT Helpdesk,Công ty Cổ phần viễn thông FPT,Hồ Chí Minh: Quận 1,Kiến Thức Về Phần Cứng Máy Tính|Kiến Thức Về Hệ Điều Hành (Windows|Macos|Linux)|Kiến Thức Về Mạng Máy Tính (Lan|Wan|Tcp Ip),11000000,13500000
Trợ Lý Giám Đốc,Wsoftpro,Hà Nội: Đống Đa,Giao Tiếp|Tổ Chức|Quản Lý Thời Gian,0,6500000
IT Admin Cum BA,CÔNG TY CỔ PHẦN DỊCH  VỤ CÔNG NGHỆ TIN HỌC HPT,Đồng Nai: Long Thành,Giao Tiếp|Quản Lý Dự Án|Giải Quyết Vấn Đề,13000000,14000000
Thực Tập Sinh Triển Khai Phần Mềm Toàn Quốc,FPT IS,Hà Nội: Nam Từ LiêmHồ Chí MinhBình DươngQuảng NamĐà Nẵng,Khả Năng Học Hỏi Nhanh|Giải Quyết Vấn Đề|Làm Việc Nhóm,6000000,7000000
Trưởng Phòng Chuyển Đổi Số,Công ty Cổ phần Công nghiệp KIMSEN,Bắc Ninh: Yên Phong,Chuyển Đổi Số|Quản Lý Dự Án|Lãnh Đạo,25000000,35000000
Nhân Viên Công Nghệ Thông Tin,CÔNG TY CỔ PHẦN DỊCH VỤ QUẢN LÝ BĐS INDEPENDENT,Hồ Chí Minh: Quận 7,Tư Duy Logic|Giải Quyết Vấn Đề|Khả Năng Làm Việc Độc Lập,10000000,15000000
Project Manager,CÔNG TY TNHH ĐẦU TƯ TẬP ĐOÀN MẶT TRỜI,Hà Nội: Hoàn Kiếm,Quản Lý Thời Gian|Giao Tiếp|Quản Lý Ngân Sách,0,2000000
Nhân Viên IT Helpdesk,CÔNG TY TNHH VINA NEWFLEX,Vĩnh Phúc,Kiến Thức Về Phần Mềm|Kỹ Năng Giao Tiếp|Kỹ Năng Làm Việc Nhóm,0,2000000
Chuyên Viên Vận Hành ERP,CELLPHONES,Hồ Chí Minh: Quận 1,Erp|Erp Software,12000000,20000000
Technical Lead,Công ty Cổ phần EcoIT,Hà Nội: Thanh Xuân,Quản Lý Dự Án|Thiết Kế Hệ Thống|Phân Tích Yêu Cầu,30000000,40000000
Java Backend Developer,CÔNG TY CỔ PHẦN TẬP ĐOÀN VINMOC,Hà Nội: Cầu Giấy,Java|Restful Apis|Spring Framework (Spring Boot|Spring Mvc|Spring Data),20000000,30000000
Chuyên Viên Phát Triển Và Quản Lý Dự Án Bim,Công ty Cổ phần Công nghệ và Tư vấn CIC,Hà Nội: Hai Bà Trưng,Bim|Quản Lý Dự Án|Phát Triển Dự Án,0,2000000
IT Manager,Công ty cổ phần DAYONE ASIA,Hồ Chí Minh: Quận 1,Giao Tiếp|Quản Lý Đội Nhóm|Quản Lý Dự Án,0,2000000
Kỹ Sư Phần Mềm,Công ty cổ phần dịch vụ và giải pháp công nghệ giáo dục PHX,Hà Nội: Hà Đông,Dart|Rest Apis|Kiểm Thử Phần Mềm (Unit Testing|Integration Testing),0,2000000
Technical Lead,"TECHVIFY SOFTWARE., JSC",Hà Nội: Thanh Xuân,Quản Lý Dự Án|Thiết Kế Hệ Thống|Phân Tích Yêu Cầu,0,80000000
Security Monitoring Engineer,CÔNG TY TNHH SAMSUNG SDS VIỆT NAM,Hà Nội: Cầu Giấy,Phân Tích Bảo Mật|Giám Sát An Ninh Mạng|Phát Hiện Xâm Nhập,0,2000000
Technical Leader,Công ty cổ phần DAYONE ASIA,Hồ Chí Minh: Quận 1,Quản Lý Dự Án|Thiết Kế Hệ Thống|Lãnh Đạo,0,2000000
Chuyên Viên Phân Tích,Cty Cổ phần Blueco toàn cầu,Hà Nội: Cầu Giấy,Phân Tích Dữ Liệu|Truyền Đạt Thông Tin|Thống Kê,15000000,20000000
Nhân Viên IT Quản Trị Mạng Và Phần Cứng,CÔNG TY TNHH HULANE ELECTRONIC (VIỆT NAM),Hải Dương: TP Hải Dương,Tư Duy Logic|Giải Quyết Vấn Đề|Khả Năng Làm Việc Độc Lập,0,2000000
Expert Backend Developer,Công Ty Cổ Phần Vàng Bạc Đá quý Phú Nhuận - PNJ,Hồ Chí Minh: Phú Nhuận,Backend Development|Aws Services (E.G.|Lambda|S3|Dynamodb|Api Gateway|Ecs Eks)|Serverless Architecture,0,2000000
Backend Developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ FLYER,Hà Nội: Cầu Giấy,Golang|Kiến Trúc Phần Mềm|Kiểm Thử Phần Mềm (Unit Testing|Integration Testing),0,25000000
Senior Developer,CÔNG TY CỔ PHẦN AZ GLOBAL CORP,Hà Nội: Nam Từ Liêm,C#|Unity|Giải Quyết Vấn Đề,0,52000000
Data Engineer,Công ty Cổ phần Giải pháp Công nghệ TTC Việt Nam,Hà Nội,Python|Sql|Etl,0,26000000
Nhân Viên IT Quản Trị / IT HelpDesk,Trường Tiểu học Nguyễn Siêu,Hà Nội: Cầu Giấy,Kỹ Năng Tổ Chức Và Sắp Xếp Công Việc|Tiếng Anh Thành Thạo (Nghe|Nói|Đọc|Viết)|Kỹ Năng Sử Dụng Máy Tính Văn Phòng (Word|Excel|Powerpoint),15000000,20000000
Fullstack Developer,FPT IS,Hồ Chí Minh: Quận 7,Html|Java|Reactjs,0,2000000
Kiểm Thử Xâm Nhập,CÔNG TY TNHH MỘT THÀNH VIÊN AN NINH MẠNG VIETTEL,Hà Nội: Từ LiêmHồ Chí Minh: Quận 10,Kiến Thức Về Hệ Điều Hành (Windows|Linux)|Kỹ Năng Viết Báo Cáo|Kỹ Năng Phân Tích Lỗ Hổng Bảo Mật,0,2000000
Java Developer,FPT Software,Hồ Chí Minh: Thủ Đức,Java|Spring Framework|Restful Apis,0,2000000
Mid-Level Developer,CÔNG TY CỔ PHẦN AZ GLOBAL CORP,Hà Nội: Nam Từ Liêm,Lập Trình|Gỡ Lỗi|Kiểm Thử,0,26000000
PHP Developers,Công ty Cổ phần Voyager,Hồ Chí Minh: Quận 12,Cicd|Php|Laravel Framework,0,2000000
Flutter Developer,Công ty Cổ phần Công nghệ KiotViet,Hà Nội: Hoàn Kiếm,Flutter|Dart|Ui Ux Design,20000000,35000000
Chuyên Viên Triển Khai Phần Mềm,CÔNG TY CỔ PHẦN LUKLAK,Hà Nội: Đống Đa,Kỹ Năng Giao Tiếp|Kỹ Năng Giải Quyết Vấn Đề|Kỹ Năng Làm Việc Nhóm,12000000,20000000
Middle Tester,Công ty cổ phần công nghệ ứng dụng Arabica Việt Nam,Hà Nội: Nam Từ Liêm,Kỹ Năng Phân Tích Yêu Cầu|Kiến Thức Về Kiểm Thử Phần Mềm|Kỹ Năng Viết Test Case,12000000,17000000
Nhân Viên BA,Công ty Cổ phần Đầu tư Phát triển Công nghệ và Truyền thông,Hà Nội: Cầu Giấy,Kỹ Năng Giao Tiếp|Phân Tích Dữ Liệu|Viết Tài Liệu,12000000,16000000
Lập Trình Viên Backend,CÔNG TY CỔ PHẦN CÔNG NGHỆ FOXAI,Hà Nội: Bắc Từ Liêm,Git|Python|Api,0,2000000
Business Analyst,CÔNG TY CỔ PHẦN JARVIS GLOBAL,Hà Nội: Cầu Giấy,Phân Tích Nghiệp Vụ|Thu Thập Yêu Cầu|Mô Hình Hóa Quy Trình,13000000,23000000
Front,CÔNG TY TNHH EAERA VIỆT NAM,Hà Nội: Hai Bà Trưng,Css|Html|Javascript,15600000,23400000
Nhân Viên Kỹ Thuật Máy In,CÔNG TY TNHH KỸ THUẬT CÔNG NGHỆ TOÀN NHÂN,Hồ Chí Minh: Quận 3,Khả Năng Phân Tích Và Giải Quyết Vấn Đề|Khắc Phục Sự Cố Máy In|Sửa Chữa Máy In,7000000,9000000
Junior Frontend Developer,CÔNG TY TNHH PHÁT TRIỂN CÔNG NGHỆ LAYOUTHUB,Hà Nội: Cầu Giấy,Css|Git|Html,15000000,20000000
Thực Tập Sinh PHP,Lampart,Hồ Chí Minh: Quận 3,Css|Html|Javascript,0,2000000
Chuyên Viên Phân Tích Nghiệp Vụ,CÔNG TY CỔ PHẦN CÔNG NGHỆ FOXAI,Hà Nội: Bắc Từ Liêm,Phân Tích Nghiệp Vụ|Thu Thập Và Phân Tích Dữ Liệu|Viết Tài Liệu (Soạn Thảo Báo Cáo|Tài Liệu Yêu Cầu),0,2000000
Lập Trình Frontend,CÔNG TY CỔ PHẦN CÔNG NGHỆ FOXAI,Hà Nội: Bắc Từ Liêm,Css|Git|Html,0,2000000
Lập Trình Viên.Net,Công ty cổ phần giải pháp First Trust Việt Nam,Hà Nội: Thanh Xuân,C#|.Net Framework|.Net Core,10000000,20000000
Fullstack Developer,Công Ty Cổ Phần Vàng Bạc Đá quý Phú Nhuận - PNJ,Hồ Chí Minh: Phú Nhuận,Javascript|React|Node.Js,0,2000000
IT & Digital Transformation Lead,CÔNG TY TNHH SẢN PHẨM TIÊU DÙNG TOSHIBA VIỆT NAM,Hồ Chí Minh: Quận 3,Project Management|Stakeholder Management|Change Management,0,2000000
Business Central ERP Developer,EDEN ROC TRADING COMPANY LIMITED,Hồ Chí Minh: Quận 4,Business Central Development|Dynamics Nav Development|Erp Implementation,0,2000000
Operations Automation Engineer,EDEN ROC TRADING COMPANY LIMITED,Hồ Chí Minh: Quận 4,Automation|Scripting (Python|Bash|Etc.)|Configuration Management (Ansible|Chef|Puppet),0,2000000
Technical Support,Văn phòng đại diện Everfit Technologies Inc tại thành phố ĐàNẵng,Đà Nẵng: Hải Châu,Giao Tiếp|Hỗ Trợ Kỹ Thuật|Chẩn Đoán Lỗi,0,2000000
Technical Leader,Văn phòng đại diện Everfit Technologies Inc tại thành phố ĐàNẵng,Đà Nẵng: Hải Châu,Quản Lý Dự Án|Thiết Kế Hệ Thống|Lãnh Đạo,0,2000000
Frontend Leader,Văn phòng đại diện Everfit Technologies Inc tại thành phố ĐàNẵng,Đà Nẵng: Hải Châu,Javascript|Quản Lý Dự Án|Html|Css,0,2000000
Flutter Developer,CÔNG TY TNHH VETC DIGITAL,Hà Nội: Nam Từ Liêm,Flutter|Dart|Restful Apis,0,46800000
Data Engineer,Công ty TNHH Fetek Việt Nam,Hà Nội: Cầu Giấy,Sql|Python|Etl,10000000,25000000
Lập Trình Viên Fullstack,CÔNG TY CỔ PHẦN CÔNG NGHỆ SICIX,Hà Nội: Tây Hồ,Reactjs|Devops|Teamleader,15000000,35000000
Product Manager,OpenCommerce Group,Hà Nội: Đống Đa,E Commerce Platforms (Shopify|Woocommerce|Etc.)|Product Strategy|Market Research,30000000,50000000
Nhân Viên Giám Sát CCTV,Công ty Cổ phần Tập đoàn ASG,Hà Nội: Sóc Sơn,Giám Sát Cctv|Quan Sát|Phát Hiện Bất Thường,9000000,11000000
Data Scientist,Công ty Cổ phần MISA,Hà Nội: Bắc Từ Liêm,Phân Tích Dữ Liệu|Khai Thác Dữ Liệu|Thống Kê,0,2000000
