Job_Name,Salary_Range,Company,Location,Required_Skills,Updated_Time,Detail_Link
Nhân Viên Triển Khai Phần Mềm (Support),9 - 12 triệu,Công ty Cổ phần Công Nghệ Vũ Thảo,Hồ Chí Minh: Tân Bình,"Làm việc nhóm, Giao tiếp tốt, Khả năng giải quyết vấn đề",3 tuần trước,https://www.topcv.vn/viec-lam/nhan-vien-trien-khai-phan-mem-support/1726996.html?ta_source=ITJobs_LinkDetail
Backend Developer (AI Product),Tới 55 triệu,CÔNG TY CỔ PHẦN ZTO LABS,Hà Nội: Cầu Giấy,Python,3 tuần trước,https://www.topcv.vn/viec-lam/backend-developer-ai-product/1886027.html?ta_source=ITJobs_LinkDetail
Nhân Viên Triển Khai Phần Mềm,Tới 13 triệu,Công ty CP Công nghệ Cyber Eye,Hà Nội: Nam Từ Liêm,"Kỹ năng giao tiếp, Kỹ năng làm việc nhóm, Khả năng giải quyết vấn đề",3 tuần trước,https://www.topcv.vn/viec-lam/nhan-vien-trien-khai-phan-mem/1796238.html?ta_source=ITJobs_LinkDetail
Trưởng Nhóm Đấu Thầu (Giải Pháp Công Nghệ),20 - 30 triệu,CÔNG TY CỔ PHẦN VSI,Hà Nội: Cầu Giấy,"Đàm phán, Kinh Doanh, Nghiên Cứu Thị Trường",3 tuần trước,https://www.topcv.vn/viec-lam/truong-nhom-dau-thau-giai-phap-cong-nghe/1885824.html?ta_source=ITJobs_LinkDetail
Product Owner,15 - 25 triệu,CÔNG TY CỔ PHẦN TRUYỀN THÔNG VÀ GIẢI TRÍ HG MEDIA,Hà Nội: Đống Đa,"Product Vision, Product Backlog Management, Prioritization",3 tuần trước,https://www.topcv.vn/viec-lam/product-owner/1885723.html?ta_source=ITJobs_LinkDetail
Nhân Viên Cải Tiến Quy Trình,Thoả thuận,Viettel Digital,Hà Nội: Nam Từ Liêm,"Quản Lý Dự Án, Kỹ năng giải quyết vấn đề, Phân tích quy trình",3 tuần trước,https://www.topcv.vn/viec-lam/nhan-vien-cai-tien-quy-trinh/1674197.html?ta_source=ITJobs_LinkDetail
Giảng Viên Công Nghệ Thông Tin,Thoả thuận,TỔ CHỨC GIÁO DỤC FPT,Bình Định: TP Quy Nhơn,"Kỹ năng giao tiếp, Kỹ năng sư phạm, kỹ năng thuyết trình",3 tuần trước,https://www.topcv.vn/brand/fptedu1/tuyen-dung/giang-vien-cong-nghe-thong-tin-j1886357.html?ta_source=ITJobs_LinkDetail
"Database Administrator (MySQL/MariaDB, NoSQL)",Thoả thuận,Viettel Digital,Hà Nội: Nam Từ Liêm,"NoSQL, Database Design, Performance Tuning",3 tuần trước,https://www.topcv.vn/viec-lam/database-administrator-mysql-mariadb-nosql/1797510.html?ta_source=ITJobs_LinkDetail
Tech Lead (.Net),30 - 35 triệu,CÔNG TY TNHH CÔNG NGHỆ EZCLOUD TOÀN CẦU,Hà Nội: Ba Đình,"C#, .NET Framework, .net Core .net",3 tuần trước,https://www.topcv.vn/viec-lam/tech-lead-net/1690775.html?ta_source=ITJobs_LinkDetail
Kỹ Sư Quản Lý Chất Lượng Dịch Vụ,Thoả thuận,Viettel Digital,Hà Nội: Nam Từ Liêm,"Kỹ năng giải quyết vấn đề, Kỹ Năng Lập Kế Hoạch Và Tổ Chức, Kỹ Năng Giao Tiếp Và Làm Việc Nhóm",3 tuần trước,https://www.topcv.vn/viec-lam/ky-su-quan-ly-chat-luong-dich-vu/1828412.html?ta_source=ITJobs_LinkDetail
Lập Trình Mobile,20 - 30 triệu,Công Ty cổ phần IIG Việt Nam,Hà Nội: Cầu Giấy,"Git, Flutter, RESTful API",3 tuần trước,https://www.topcv.vn/viec-lam/lap-trinh-mobile/1885253.html?ta_source=ITJobs_LinkDetail
Nhân Viên QA Biết Tiếng Nhật,8 - 12 triệu,CÔNG TY TNHH CÔNG NGHỆ AMCOLAB,Hà Nội: Nam Từ Liêm,"Khả Năng Phân Tích Và Giải Quyết Vấn Đề, Tiếng Nhật (n3 Trở Lên), Kiến Thức Về Quy Trình Qa Qc",3 tuần trước,https://www.topcv.vn/viec-lam/nhan-vien-qa-biet-tieng-nhat/1881640.html?ta_source=ITJobs_LinkDetail
Kiểm Thử Game,10 - 20 triệu,Công ty cổ phần HIGAME,Hà Nội: Nam Từ Liêm,"Kỹ Năng Phân Tích Và Giải Quyết Vấn Đề, Kỹ Năng Giao Tiếp Tốt (viết Và Nói), Kiến Thức Về Quy Trình Kiểm Thử Phần Mềm",3 tuần trước,https://www.topcv.vn/viec-lam/kiem-thu-game/1838607.html?ta_source=ITJobs_LinkDetail
Họa Viên Revit Xây Dựng,10 - 15 triệu,CÔNG TY CỔ PHẦN TDH ĐỒNG NAI,Đồng Nai: Biên Hoà,"Revit Architecture, Triển Khai Bản Vẽ Kiến Trúc, Đọc Hiểu Bản Vẽ Kỹ Thuật",3 tuần trước,https://www.topcv.vn/viec-lam/hoa-vien-revit-xay-dung/1885572.html?ta_source=ITJobs_LinkDetail
Nhân Viên QA - Đảm Bảo Chất Lượng,8 - 12 triệu,CÔNG TY TNHH LIVESPO PHARMA,Hà Nội: Bắc Từ Liêm,N/A,3 tuần trước,https://www.topcv.vn/viec-lam/nhan-vien-qa-dam-bao-chat-luong/1290249.html?ta_source=ITJobs_LinkDetail
Trưởng Nhóm Phân Tích Nghiệp Vụ,10 - 18 triệu,CÔNG TY CỔ PHẦN ĐẦU TƯ CÔNG NGHỆ HOÀNG HUY,Hà Nội: Hoàng Mai,"Phân Tích Nghiệp Vụ, Thu Thập Yêu Cầu, Mô Hình Hóa Quy Trình",3 tuần trước,https://www.topcv.vn/viec-lam/truong-nhom-phan-tich-nghiep-vu/1885468.html?ta_source=ITJobs_LinkDetail
Quản Trị Dự Án Phần Mềm (Project Manager),Tới 35 triệu,Công ty Cổ Phần Công Nghệ ITG,Hà Nội: Nam Từ Liêm,"Giao tiếp, Quản Lý Dự Án, Quản Lý Rủi Ro",3 tuần trước,https://www.topcv.vn/viec-lam/quan-tri-du-an-phan-mem-project-manager/1884672.html?ta_source=ITJobs_LinkDetail
Chuyên Viên IT ( Biết Tiếng Trung),20 - 35 triệu,Công ty TNHH công nghệ Jinye Việt Nam,Bắc Giang: Hiệp Hoà,"kỹ năng phân tích, Giải quyết vấn đề, Kiến Thức Về Phần Cứng Máy Tính",3 tuần trước,https://www.topcv.vn/viec-lam/chuyen-vien-it-biet-tieng-trung/1306976.html?ta_source=ITJobs_LinkDetail
Trưởng Nhóm Kỹ Sư Phân Tích Nghiệp Vụ (BA),10 - 15 triệu,CÔNG TY CỔ PHẦN CÔNG NGHỆ VÀ ỨNG DỤNG SỐ VIỆT NAM,Hà Nội: Hoàng Mai,"Giao tiếp, Phân tích dữ liệu, Phân Tích Nghiệp Vụ",3 tuần trước,https://www.topcv.vn/viec-lam/truong-nhom-ky-su-phan-tich-nghiep-vu-ba/1885475.html?ta_source=ITJobs_LinkDetail
Phó Trưởng Bộ Phận Công Nghệ Thông Tin,Thoả thuận,CÔNG TY CỔ PHẦN NHA TRANG - ĐÀ LẠT,Lâm Đồng: TP Đà Lạt,"Lập Kế Hoạch, Quản Lý Đội Nhóm, Phân Tích Nghiệp Vụ",3 tuần trước,https://www.topcv.vn/viec-lam/pho-truong-bo-phan-cong-nghe-thong-tin/1884583.html?ta_source=ITJobs_LinkDetail
AI Developer,15 - 40 triệu,Công ty cổ phần Công nghệ Sapo,Hà Nội: Ba Đình,N/A,3 tuần trước,https://www.topcv.vn/viec-lam/ai-developer/1886061.html?ta_source=ITJobs_LinkDetail
Kỹ Sư BIM - Ưu Tiên Sinh Viên Mới Ra Trường,Thoả thuận,CÔNG TY TNHH BUILDING INFORMATION MODELING,Hồ Chí Minh: Quận 7,N/A,3 tuần trước,https://www.topcv.vn/viec-lam/ky-su-bim-uu-tien-sinh-vien-moi-ra-truong/1796117.html?ta_source=ITJobs_LinkDetail
Lập Trình Viên IT - Đi Làm Ngay Tại Bình Dương,Thoả thuận,Công ty Tnhh Tribeco Bình Dương,Bình Dương: Thuận An,N/A,3 tuần trước,https://www.topcv.vn/viec-lam/lap-trinh-vien-it-di-lam-ngay-tai-binh-duong/1885484.html?ta_source=ITJobs_LinkDetail
"Development Leader (.NET, Flutter),5 Years Exp",35 - 50 triệu,Công ty TNHH HQSOFT,Hồ Chí Minh: Phú Nhuận,"Leadership, team management, Agile Methodologies",3 tuần trước,https://www.topcv.vn/viec-lam/development-leader-net-flutter-5-years-exp/1847037.html?ta_source=ITJobs_LinkDetail
Data Engineer,15 - 25 triệu,Công ty TNHH Công Nghệ và Thương Mại Lifesup,Hà Nội: Cầu Giấy,"SQL, Python, ETL",3 tuần trước,https://www.topcv.vn/viec-lam/data-engineer/1885301.html?ta_source=ITJobs_LinkDetail
Manual Tester,20 - 28 triệu,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,Hà Nội,"Kiến Thức Về Kiểm Thử Phần Mềm, Kỹ Năng Viết Test Case, Kỹ Năng Phân Tích Yêu Cầu",3 tuần trước,https://www.topcv.vn/viec-lam/manual-tester/1885264.html?ta_source=ITJobs_LinkDetail
Quản Trị Hệ Thống (System Administrator),11 - 30 triệu,Công Ty Cổ Phần VCCorp,Hà Nội: Thanh Xuân,"An Ninh Mạng (cybersecurity), Giải Quyết Sự Cố (troubleshooting), Quản Trị Hệ Điều Hành (linux Windows)",3 tuần trước,https://www.topcv.vn/viec-lam/quan-tri-he-thong-system-administrator/1676060.html?ta_source=ITJobs_LinkDetail
System Administrator (Storage) - Quản Trị Hệ Thống,11 - 40 triệu,Công Ty Cổ Phần VCCorp,Hà Nội: Thanh Xuân,"Git, Quản Trị Hệ Thống Lưu Trữ, Quản Trị Hệ Thống Lưu Trữ (storage)",3 tuần trước,https://www.topcv.vn/viec-lam/system-administrator-storage-quan-tri-he-thong/1797773.html?ta_source=ITJobs_LinkDetail
System Administrator (Haproxy) - Quản Trị Hệ Thống,11 - 27 triệu,Công Ty Cổ Phần VCCorp,Hà Nội: Thanh Xuân,"Linux System Administration, Networking Fundamentals (tcp Ip, Dns, Routing), Security Best Practices",3 tuần trước,https://www.topcv.vn/viec-lam/system-administrator-haproxy-quan-tri-he-thong/1806806.html?ta_source=ITJobs_LinkDetail
Kỹ Sư Hệ Thống - Cloud Engineer,20 - 50 triệu,Công Ty Cổ Phần VCCorp,Hà Nội: Thanh Xuân,"Điện Toán Đám Mây (cloud Computing), Aws, Azure Hoặc Google Cloud Platform (gcp), Linux",3 tuần trước,https://www.topcv.vn/viec-lam/ky-su-he-thong-cloud-engineer/1885282.html?ta_source=ITJobs_LinkDetail
Nhân Viên Quản Trị Hạ Tầng,Thoả thuận,Công ty CP FINT Việt Nam,Hà Nội: Cầu Giấy,"Quản Trị Hệ Thống, Quản Trị Mạng, Khắc Phục Sự Cố Hệ Thống",3 tuần trước,https://www.topcv.vn/viec-lam/nhan-vien-quan-tri-ha-tang/1885255.html?ta_source=ITJobs_LinkDetail
Project Manager,Thoả thuận,Công ty TNHH SETA international Việt Nam,Hà Nội: Cầu Giấy,"Lập Kế Hoạch Dự Án, Quản Lý Rủi Ro, Quản lý thời gian",3 tuần trước,https://www.topcv.vn/viec-lam/project-manager/1885260.html?ta_source=ITJobs_LinkDetail
Java Developer (Backend - Dự Án Banking),20 - 40 triệu,Công ty Cổ phần Tập đoàn Công nghệ Thiên Hoàng,Hà Nội: Nam Từ Liêm,"RESTful APIs, Kiểm Thử Phần Mềm (unit Testing, Integration Testing), Sql Và Cơ Sở Dữ Liệu Quan Hệ (mysql, Postgresql, Oracle)",3 tuần trước,https://www.topcv.vn/viec-lam/java-developer-backend-du-an-banking/1765341.html?ta_source=ITJobs_LinkDetail
Lập Trình Viên Mobile,15 - 25 triệu,Công ty Cổ phần Tập đoàn Công nghệ Thiên Hoàng,Hà Nội: Nam Từ Liêm,"Kiến Thức Về Lập Trình Hướng Đối Tượng (oop), Quản Lý Bộ Nhớ, Hiểu Biết Về Cấu Trúc Dữ Liệu Và Giải Thuật",3 tuần trước,https://www.topcv.vn/viec-lam/lap-trinh-vien-mobile/1806232.html?ta_source=ITJobs_LinkDetail
Lập Trình Viên Java,15 - 35 triệu,Công ty Cổ phần Tập đoàn Công nghệ Thiên Hoàng,Hà Nội: Nam Từ Liêm,"Kiểm Thử Phần Mềm (unit Testing, Integration Testing), Sql Và Cơ Sở Dữ Liệu Quan Hệ (mysql, Postgresql, Oracle), Spring Framework (spring Boot, Spring Mvc, Spring Data)",3 tuần trước,https://www.topcv.vn/viec-lam/lap-trinh-vien-java/1626140.html?ta_source=ITJobs_LinkDetail
Manual Tester [Dự Án Banking],15 - 30 triệu,Công ty Cổ phần Tập đoàn Công nghệ Thiên Hoàng,Hà Nội: Nam Từ Liêm,"phân tích yêu cầu, Viết Testcase, Thực Hiện Test Case",3 tuần trước,https://www.topcv.vn/viec-lam/manual-tester-du-an-banking/1727976.html?ta_source=ITJobs_LinkDetail
Nhân Viên Network Admin ( Có Xe Đưa Đón ),Thoả thuận,CÔNG TY CỔ PHẦN CÔNG NGHỆ AN NINH MẠNG QUỐC GIA VIỆT NAM,Hà Nội: Cầu Giấy,"Quản Trị Mạng, An Ninh Mạng, Khắc Phục Sự Cố Mạng",3 tuần trước,https://www.topcv.vn/viec-lam/nhan-vien-network-admin-co-xe-dua-don/1548591.html?ta_source=ITJobs_LinkDetail
Java Developer,18 - 24 triệu,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,Hà Nội,"Java, Spring Framework, RESTful APIs",3 tuần trước,https://www.topcv.vn/viec-lam/java-developer/1885016.html?ta_source=ITJobs_LinkDetail
Tester (Test AI/Data),18 - 22 triệu,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,Hà Nội,"Kiến Thức Về Kiểm Thử Phần Mềm, Kỹ Năng Phân Tích Và Giải Quyết Vấn Đề, Kỹ Năng Viết Test Case",3 tuần trước,https://www.topcv.vn/viec-lam/tester-test-ai-data/1885039.html?ta_source=ITJobs_LinkDetail
Nhân Viên IT Helpdesk,10 - 13 triệu,CÔNG TY CỔ PHẦN BẤT ĐỘNG SẢN G.EMPIRE,Hà Nội: Thanh Xuân,"IT Helpdesk, Phát triển mạng lưới, Vận Hành Thiết Bị",3 tuần trước,https://www.topcv.vn/brand/gempire/tuyen-dung/nhan-vien-it-helpdesk-j1882474.html?ta_source=ITJobs_LinkDetail
Trưởng Bộ Phận IT,20 - 25 triệu,CÔNG TY TNHH TƯ VẤN NHÂN SỰ KOKORO,"Đồng Nai: Trảng Bom, Biên Hoà, Nhơn Trạch, Long Thành, Cẩm MỹBà Rịa-Vũng Tàu: TP Bà Rịa, Phú Mỹ, Châu Đức","Quản Lý Dự Án, Lãnh đạo, Quản Lý Đội Nhóm",3 tuần trước,https://www.topcv.vn/viec-lam/truong-bo-phan-it/1884933.html?ta_source=ITJobs_LinkDetail
IT Tổng Hợp,10 - 16 triệu,CÔNG TY CỔ PHẦN NBK TÂY HỒ,Hà Nội: Cầu Giấy,"Chứng Chỉ Cntt Liên Quan (ccna, Ccnp, ...), Chứng Chỉ Cntt Liên Quan (ccna, Ccnp, ...)",3 tuần trước,https://www.topcv.vn/viec-lam/it-tong-hop/1617490.html?ta_source=ITJobs_LinkDetail
Chủ Nhiệm IT Phòng Hành Chính Nhân Sự,20 - 25 triệu,CÔNG TY TNHH TƯ VẤN NHÂN SỰ KOKORO,"Đồng Nai: Trảng Bom, Biên Hoà, Nhơn Trạch, Long Thành","Quản Lý Dự Án It, Quản Lý Hệ Thống, Quản Lý Mạng",3 tuần trước,https://www.topcv.vn/viec-lam/chu-nhiem-it-phong-hanh-chinh-nhan-su/1884850.html?ta_source=ITJobs_LinkDetail
IT System & Network Maintenance Staff,7 - 13.5 triệu,CÔNG TY TNHH POSCO DX VIỆT NAM,Bà Rịa-Vũng Tàu: Phú Mỹ,"Quản Trị Mạng, Quản Trị Hệ Thống, Khắc Phục Sự Cố Phần Cứng",3 tuần trước,https://www.topcv.vn/viec-lam/it-system-network-maintenance-staff/1884867.html?ta_source=ITJobs_LinkDetail
IT Project Manager,Tới 50 triệu,Công ty cổ phần TechLead,Hà Nội: Thanh Xuân,"Quản Lý Đội Nhóm, Quản Lý Dự Án, Lãnh đạo",3 tuần trước,https://www.topcv.vn/viec-lam/it-project-manager/1154760.html?ta_source=ITJobs_LinkDetail
IT Comtor - Tiếng Hàn,Tới 20 triệu,CÔNG TY CỔ PHẦN CÔNG NGHỆ UPP TOÀN CẦU,Hà Nội: Cầu Giấy,"Tiếng Hàn Thành Thạo (topik 5 Trở Lên), Tiếng Anh (giao Tiếp Cơ Bản), Kỹ Năng Dịch Thuật (hàn Việt, Việt Hàn)",3 tuần trước,https://www.topcv.vn/viec-lam/it-comtor-tieng-han/1884887.html?ta_source=ITJobs_LinkDetail
Senior Product Manager_ Ứng Dụng Saas,30 - 65 triệu,CÔNG TY TNHH DREAM TALENT,Hồ Chí Minh: Thủ Đức,"Market Research, Data Analysis, User Research",3 tuần trước,https://www.topcv.vn/viec-lam/senior-product-manager-ung-dung-saas/1809881.html?ta_source=ITJobs_LinkDetail
CTV Xếp Level Game Design,Thoả thuận,CÔNG TY TNHH HAPIGA VIỆT NAM,Hà Nội: Nam Từ Liêm,"Tư duy logic, Sáng tạo, Giải quyết vấn đề",3 tuần trước,https://www.topcv.vn/viec-lam/ctv-xep-level-game-design/1796933.html?ta_source=ITJobs_LinkDetail
Nhân Viên IT,Thoả thuận,CÔNG TY TNHH JINJIANG SHIPPING LOGISTICS (VIỆT NAM),Hải Phòng: Hải An,"Tư duy logic, Giải quyết vấn đề, Khả Năng Làm Việc Độc Lập",3 tuần trước,https://www.topcv.vn/viec-lam/nhan-vien-it/1881178.html?ta_source=ITJobs_LinkDetail
Kỹ Sư An Toàn Thông Tin,Thoả thuận,Công ty cổ phần tập đoàn MK,Hà Nội: Cầu Giấy,"Phân Tích Rủi Ro, Kiến Thức Về An Ninh Mạng, Phát Hiện Và Phản Hồi Sự Cố",3 tuần trước,https://www.topcv.vn/viec-lam/ky-su-an-toan-thong-tin/1764235.html?ta_source=ITJobs_LinkDetail
IT Cyber Security,Thoả thuận,SHINHAN FINANCE,Hồ Chí Minh: Tân Bình,N/A,3 tuần trước,https://www.topcv.vn/brand/shinhanfinance1/tuyen-dung/it-cyber-security-j1500127.html?ta_source=ITJobs_LinkDetail
Odoo Developer,Thoả thuận,CÔNG TY CỔ PHẦN AHT TECH,Hồ Chí Minh: Quận 3,"Python, Odoo Framework, PostgreSQL",3 tuần trước,https://www.topcv.vn/viec-lam/odoo-developer/1885005.html?ta_source=ITJobs_LinkDetail
System Admin,15 - 35 triệu,SVTECH,Hà Nội: Cầu Giấy,"System Admin, Docker, Kubernetes",3 tuần trước,https://www.topcv.vn/viec-lam/system-admin/955292.html?ta_source=ITJobs_LinkDetail
Lập Trình Viên Back-End (.NET) - Lĩnh Vực Edtech,20 - 30 triệu,CÔNG TY CỔ PHẦN FIVE-STAR E-LEARNING,Hà Nội: Hai Bà Trưng,N/A,3 tuần trước,https://www.topcv.vn/viec-lam/lap-trinh-vien-back-end-net-linh-vuc-edtech/993360.html?ta_source=ITJobs_LinkDetail
Frontend Developer (ReactJS) - TA150,Thoả thuận,Ngân Hàng TMCP Việt Nam Thịnh Vượng (VPBank),Hà Nội: Đống Đa,"CSS, HTML, Javascript",3 tuần trước,https://www.topcv.vn/brand/vpbank/tuyen-dung/frontend-developer-reactjs-ta150-j1885183.html?ta_source=ITJobs_LinkDetail
Intern Hardware/Embedded Engineer,4 - 5 triệu,CÔNG TY TNHH CASSO,Hồ Chí Minh: Thủ Đức,"Kiến Thức Về Điện Tử Cơ Bản, Kiến Thức Về Vi Điều Khiển",3 tuần trước,https://www.topcv.vn/viec-lam/intern-hardware-embedded-engineer/1884365.html?ta_source=ITJobs_LinkDetail
Frontend Developer,30 - 45 triệu,CÔNG TY CỔ PHẦN DỊCH  VỤ CÔNG NGHỆ TIN HỌC HPT,Hồ Chí Minh: Phú Nhuận,"HTML, Java, Javascript",3 tuần trước,https://www.topcv.vn/viec-lam/frontend-developer/1884399.html?ta_source=ITJobs_LinkDetail
Java Developer,Thoả thuận,CÔNG TY TNHH SAMSUNG SDS VIỆT NAM,Hà Nội: Cầu Giấy,"Java, Spring Framework, RESTful APIs",3 tuần trước,https://www.topcv.vn/viec-lam/java-developer/1884767.html?ta_source=ITJobs_LinkDetail
Project Manager (PM),Thoả thuận,CÔNG TY CỔ PHẦN CÔNG NGHỆ SICIX,Hà Nội: Tây Hồ,"Kỹ năng đàm phán, Quản Lý Dự Án, Presales",3 tuần trước,https://www.topcv.vn/viec-lam/project-manager-pm/1884314.html?ta_source=ITJobs_LinkDetail
SOC Analyst,20 - 45 triệu,Công ty Cổ phần Hệ thống Công nghệ ETC,Hà Nội: Cầu Giấy,"Giám Sát An Ninh, Phân Tích Bảo Mật, Phân Tích Nhật Ký",3 tuần trước,https://www.topcv.vn/viec-lam/soc-analyst/1884680.html?ta_source=ITJobs_LinkDetail
Network Security Engineer,Tới 35 triệu,CÔNG TY CỔ PHẦN ĐẦU TƯ PHÁT TRIỂN SKY CORPORATION,Hà Nội: Cầu Giấy,"Network Security, Firewall Management, Intrusion Detection Prevention Systems (ids Ips)",3 tuần trước,https://www.topcv.vn/viec-lam/network-security-engineer/1884208.html?ta_source=ITJobs_LinkDetail
SOC Analyst Tier 1 - Information Security,Thoả thuận,CÔNG TY CỔ PHẦN BPO MẮT BÃO,Hồ Chí Minh: Tân Bình,"Phân Tích Bảo Mật, Giám Sát Bảo Mật, Phân Tích Nhật Ký",3 tuần trước,https://www.topcv.vn/brand/matbao/tuyen-dung/soc-analyst-tier-1-information-security-j1884588.html?ta_source=ITJobs_LinkDetail
Intern AI Solution Engineer (Japanese),Tới 4 triệu,"TECHVIFY SOFTWARE., JSC",Hà Nội: Thanh Xuân,N/A,3 tuần trước,https://www.topcv.vn/viec-lam/intern-ai-solution-engineer-japanese/1847462.html?ta_source=ITJobs_LinkDetail
Devops Engineer,Thoả thuận,"TECHVIFY SOFTWARE., JSC",Hà Nội: Thanh Xuân,"Cloud Computing (aws, Azure, Gcp), Scripting (bash, Python, Go), Containerization (docker, Kubernetes)",3 tuần trước,https://www.topcv.vn/viec-lam/devops-engineer/1555870.html?ta_source=ITJobs_LinkDetail
Flutter Developer - TA150,Thoả thuận,Ngân Hàng TMCP Việt Nam Thịnh Vượng (VPBank),Hà Nội: Đống Đa,"Flutter, Dart, RESTful APIs",3 tuần trước,https://www.topcv.vn/brand/vpbank/tuyen-dung/flutter-developer-ta150-j1884633.html?ta_source=ITJobs_LinkDetail
Senior IT Executive (Workplace And Procurement Support),25 - 27 triệu,Công ty cổ phần Hạ tầng Viễn thông CMC Telecom,Hồ Chí Minh: Quận 4,"Đàm phán, Quản Lý Dự Án, Quản Lý Ngân Sách",3 tuần trước,https://www.topcv.vn/viec-lam/senior-it-executive-workplace-and-procurement-support/1842904.html?ta_source=ITJobs_LinkDetail
Chuyên Viên Red Team,Thoả thuận,Công ty Cổ phần Hệ thống Công nghệ ETC,Hà Nội: Cầu Giấy,"Kiến Thức Chuyên Sâu Về Hệ Thống Và Mạng, Kỹ Năng Lập Trình (python, Bash, Powershell), Kỹ Năng Khai Thác Lỗ Hổng Bảo Mật",3 tuần trước,https://www.topcv.vn/viec-lam/chuyen-vien-red-team/1884444.html?ta_source=ITJobs_LinkDetail
Fullstack Developer,15 - 30 triệu,CÔNG TY TNHH ĐẦU TƯ & GIẢI PHÁP CÔNG NGHỆ BIEXCE,Hồ Chí Minh: Bình Thạnh,"Javascript, HTML/CSS, Backend Framework (node.js, Python Django, Ruby On Rails, Java Spring)",3 tuần trước,https://www.topcv.vn/viec-lam/fullstack-developer/1883991.html?ta_source=ITJobs_LinkDetail
Nhân Viên IT Helpdesk Shopee Warehouse,14 - 16 triệu,CÔNG TY CỔ PHẦN BPO MẮT BÃO,Đà Nẵng: Hòa VangVĩnh Long: Bình Minh,N/A,3 tuần trước,https://www.topcv.vn/viec-lam/nhan-vien-it-helpdesk-shopee-warehouse/1448223.html?ta_source=ITJobs_LinkDetail
